server,mp_learning_rate,mp_weight_decay,mp_drop_prob,mp_noise_prob,mp_train_batch_size,mp_test_batch_size,mp_test_masking_rate,mp_num_epochs,mp_optimizer,mp_activation,mp_hidden_layers,mp_aug_step,mp_aug_step_floor,mp_decoder_constraint,mp_normalize_data,mp_last_layer_activations,mp_prediction_floor,mp_loss_size_average,dp_test_split_rate,dp_pivot_indexes,_RMSE,_learn_time,1m
dai,0.005,0.01,0.8,0.4,32,2,0.7,1,rmsprop,swish,"[4, 8]",3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.3,"[1, 0]",3.034427922,13.8309629,
dai,0.01,0.1,0,0.7,4,5,0.7,4,rmsprop,swish,128,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0.3,"[1, 0]",3.035611252,127.3583059,
dai,0.005,0,0,0,16,1,0.5,10,adam,selu,[128],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",3.041508775,13.42007422,
dai,0.005,0.01,0.6,0.8,1024,5,0.5,4,adagrad,selu,"[2048, 1024, 128, 32, 8]",0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0.1,"[0, 1]",3.044823132,3.266299963,
dai,0.001,0,0,0.3,1,1,0.6,8,adam,lrelu,[64],1,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0.3,"[0, 1]",3.063056672,70.25007439,
dai,0.0001,0.0001,0.7,0.8,256,10,0.6,10,rmsprop,swish,256,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.3,"[0, 1]",3.083059841,5.196100235,
dai,0.001,0.001,0.1,0.1,32,2,0.7,2,adagrad,sigmoid,"[4096, 512, 64, 2]",2,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0.1,"[0, 1]",3.083857163,11.14021444,
dai,0.1,0,0.2,0.8,8,7,0.7,2,adam,tanh,"[256, 32, 16]",3,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.2,"[0, 1]",3.083925983,8.496263027,
dai,0.001,0.0001,0.5,0.4,256,6,0.5,8,adagrad,sigmoid,"[32, 128, 8, 4096]",3,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,0.3,"[0, 1]",3.107921861,5.085358143,
dai,0.005,0.1,0.3,0.7,256,3,0.1,1,adam,lrelu,512,2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.2,"[1, 0]",3.123088842,6.424813747,
dai,0.01,0.001,0.1,0.1,8,4,0.5,10,sgd,sigmoid,[4],0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0.2,"[0, 1]",3.132511815,16.42303181,
dai,0.005,0.1,0,0.9,32,7,0.9,4,rmsprop,sigmoid,"[4096, 4096, 2048, 32, 2]",1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0.3,"[1, 0]",3.136857877,1111.387094,
dai,0.005,0,0.6,0.7,512,8,0.9,8,sgd,relu,512,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.3,"[1, 0]",3.144562163,35.71944666,
dai,0.001,0.1,0.8,0,1024,3,0.5,2,adam,tanh,[1024],0,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.3,"[1, 0]",3.155613169,9.060335875,
dai,0.001,0.0001,0.6,0,64,2,0.5,4,adagrad,relu6,"[512, 16, 8]",0,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,0.4,"[1, 0]",3.168038859,26.22749233,
dai,0.005,0,0,0,8,1,0.5,10,adam,selu,[128],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",3.187030202,20.60084867,
dai,0.01,0.01,0,0.6,16,2,0.5,10,adagrad,sigmoid,[2],2,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,0.2,"[1, 0]",3.189567578,190.1234367,
dai,0.01,0.1,0.4,0.9,256,7,0.8,2,adam,sigmoid,"[32, 32]",0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0.4,"[0, 1]",3.191571511,0.906003237,
dai,0.01,0.005,0.6,0.4,256,8,0.5,10,adam,sigmoid,"[2, 1024, 4096]",1,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.4,"[1, 0]",3.218761521,85.59334445,
dai,0.01,0.1,0.3,0.2,512,6,0.1,4,rmsprop,sigmoid,"[2, 256]",0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,0.2,"[1, 0]",3.220347618,19.57814932,
dai,0.01,0.1,0.4,0.7,2,6,0.7,4,sgd,lrelu,4096,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.2,"[0, 1]",3.221056696,70.13338733,
dai,0.001,0.001,0,0.3,1,7,0.2,4,adam,sigmoid,"[8, 128, 2048, 1024]",1,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,0.3,"[1, 0]",3.222668298,1861.204654,
dai,0.001,0,0,0.5,32,3,0.6,1,adam,sigmoid,2,0,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,0.3,"[0, 1]",3.224035831,0.868634224,
dai,0.001,0.1,0,0.6,16,9,0.1,1,adam,sigmoid,"[2, 16, 16, 128, 512]",2,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,0.3,"[1, 0]",3.225724987,24.99809694,
dai,0.1,0.1,0,0,512,3,0.2,2,adam,sigmoid,[256],3,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,0.1,"[0, 1]",3.232579754,0.997231483,
dai,0.001,0.005,0,0.9,1024,1,0.1,10,sgd,sigmoid,"[8, 128, 512, 32]",3,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0.1,"[0, 1]",3.232704728,5.271896124,
dai,0.01,0.01,0.4,0.7,1024,1,0.5,10,adam,selu,32,2,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0.2,"[0, 1]",3.249497582,5.170149088,
dai,0.01,0.005,0.6,0.3,16,4,0.8,1,adagrad,elu,"[2, 256]",1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0.1,"[0, 1]",3.264758721,1.383294344,
dai,0.1,0,0,0,64,1,0.5,10,adam,selu,[128],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",3.27023834,6.544455528,
dai,0.1,0.0001,0,0.2,128,7,0.3,10,adagrad,elu,"[4, 4096, 32, 4096]",1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0.4,"[0, 1]",3.27411259,6.321841002,
dai,0.0001,0.1,0.8,0,64,6,0.5,8,rmsprop,relu,1024,2,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,0.3,"[0, 1]",3.288571729,9.974318027,
dai,0.0001,0.001,0.6,0.6,1024,4,0.4,2,rmsprop,swish,2048,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.1,"[0, 1]",3.322208797,1.785226583,
dai,0.01,0.1,0.2,0.3,512,9,0.3,4,adagrad,relu6,[64],2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0.1,"[0, 1]",3.336998754,2.436482906,
dai,0.1,0.0001,0.6,0.5,32,10,0.9,10,adam,relu,"[4, 16, 1024, 2048]",1,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,0.1,"[1, 0]",3.33837693,316.6310964,
dai,0.01,0,0.9,0.6,512,5,0.5,1,rmsprop,lrelu,"[1024, 4, 32, 8, 128]",0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.2,"[0, 1]",3.356702121,0.718078613,
dai,0.01,0.1,0.6,0.2,32,3,0.3,2,sgd,selu,[2],3,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0.3,"[1, 0]",3.399720292,24.9572978,
dai,0.005,0,0,0,64,1,0.5,10,adam,selu,[2048],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",3.414605954,14.51031685,
dai,0.01,0,0.9,0.9,256,2,0.7,1,rmsprop,relu,4,1,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.3,"[0, 1]",3.435353928,0.490687847,
dai,0.1,0,0.1,0,256,2,0.7,1,rmsprop,relu,16,1,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,0.2,"[0, 1]",3.437889476,0.731043577,
dai,0.01,0.0001,0,0.3,2,6,0.5,10,adam,lrelu,[256],0,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,0.3,"[0, 1]",3.440490438,44.48847008,
dai,0.001,0.0001,0.8,0.4,8,10,0.4,4,sgd,relu,64,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.2,"[0, 1]",3.442474141,6.441767931,
dai,0.005,0.0001,0,0,128,4,0.3,2,adagrad,relu6,"[2, 8, 256, 1024]",1,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0.1,"[0, 1]",3.454317121,1.304653883,
dai,0.005,0,0,0,64,1,0.5,10,rmsprop,selu,[128],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",3.480615292,6.687102079,
dai,0.005,0.0001,0.1,0.1,256,2,0.7,1,adagrad,relu6,256,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.1,"[0, 1]",3.483628399,0.70906496,
sheng,0.1,0,0,0,64,1,0.5,10,adam,selu,[128],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",3.486229539,123.1340191,
sheng,0.1,0,0,0,64,1,0.5,10,adam,selu,[128],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",3.486229539,123.1340191,
dai,0.01,0.0001,0,0.9,512,10,0.9,2,adagrad,selu,"[2, 1024]",2,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0.1,"[1, 0]",3.512889261,11.58894849,
dai,0.005,0.1,0.6,0.1,32,8,0.5,4,adagrad,selu,4,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0.2,"[0, 1]",3.525393387,3.169476271,
dai,0.0001,0.005,0.1,0.9,512,7,0.1,1,adagrad,tanh,2048,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.4,"[1, 0]",3.525414008,5.346696377,
dai,0.01,0.1,0.8,0,1,4,0.8,4,sgd,relu,"[512, 2048, 4096]",2,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0.4,"[1, 0]",3.535758326,7947.949647,
dai,0.01,0.01,0.9,0.1,4,4,0.3,4,adagrad,lrelu,2048,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0.1,"[0, 1]",3.5384077,60.61485052,
dai,0.005,0,0.3,0.3,1,8,0.1,1,adagrad,tanh,"[2, 2, 16]",0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0.1,"[0, 1]",3.544893785,7.39917016,
dai,0.005,0.0001,0,0.6,1024,5,0.6,8,adagrad,elu,128,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.1,"[0, 1]",3.545035261,3.580384731,
dai,0.001,0.0001,0.6,0.7,16,9,0.9,2,adagrad,elu,2,3,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,0.4,"[1, 0]",3.548098649,36.41455007,
sheng,0.1,0.0001,0.4,0.7,128,10,0.1,3,adagrad,swish,2,0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,0.1,"[1, 0]",3.554625626,118.1546402,
sheng,0.1,0.0001,0.4,0.7,128,10,0.1,3,adagrad,swish,2,0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,0.1,"[1, 0]",3.554625626,118.1546402,
dai,0.0001,0.1,0.7,0.7,2,3,0.3,8,rmsprop,tanh,8,3,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0.4,"[1, 0]",3.565306048,713.9541173,
dai,0.0001,0,0.4,0.8,256,7,0.4,4,adagrad,elu,1024,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.1,"[1, 0]",3.56644123,27.86744332,
dai,0.0001,0.01,0.7,0.9,1024,7,0.6,10,sgd,selu,"[4096, 512, 512, 64]",2,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,0.2,"[1, 0]",3.574141334,71.43195724,
dai,0.005,0.0001,0.9,0.3,128,6,0.2,1,adam,tanh,2,0,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,0.4,"[1, 0]",3.590775282,5.17814827,
dai,0.005,0.0001,0.9,0.6,2,7,0.7,4,adam,lrelu,4096,0,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,0.3,"[0, 1]",3.603017339,94.21616602,
sheng,0.005,0.005,0,0.1,256,8,0.2,2,sgd,selu,64,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.4,"[1, 0]",3.605514875,120.8348117,
sheng,0.005,0.005,0,0.1,256,8,0.2,2,sgd,selu,64,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.4,"[1, 0]",3.605514875,120.8348117,
dai,0.005,0.005,0.7,0,128,6,0.1,1,adam,lrelu,"[1024, 16, 32]",0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.1,"[0, 1]",3.608714665,0.85911274,
dai,0.0001,0.1,0,0.1,1024,7,0.4,2,adam,relu,16,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.3,"[1, 0]",3.623547327,9.585325241,
dai,0.001,0.0001,0.1,0.1,1024,7,0.6,1,adam,swish,[16],0,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,0.4,"[1, 0]",3.631854054,4.706409454,
dai,0.1,0.005,0.2,0.6,512,4,0.8,1,adam,selu,4096,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0.3,"[0, 1]",3.646175875,1.133966446,
dai,0.0001,0.0001,0.5,0.1,8,2,0.6,4,adam,tanh,"[2048, 512, 16, 16, 256]",3,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,0.3,"[1, 0]",3.658142302,878.4403975,
dai,0.0001,0.1,0.9,0.9,16,9,0.6,10,adagrad,relu6,"[64, 2]",0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0.3,"[1, 0]",3.672863083,124.0565636,
dai,0.1,0.01,0.7,0.8,64,8,0.7,4,adam,swish,"[8, 16, 32, 128]",2,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0.1,"[0, 1]",3.677437647,3.880593777,
sheng,0.01,0.0001,0.4,0.4,2,10,0.3,2,sgd,lrelu,4096,0,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0.1,"[0, 1]",3.678909018,1002.412498,
sheng,0.01,0.0001,0.4,0.4,2,10,0.3,2,sgd,lrelu,4096,0,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0.1,"[0, 1]",3.678909018,1002.412498,
dai,0.001,0.1,0.4,0.6,1024,1,0.8,2,sgd,relu6,2048,3,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,0.2,"[0, 1]",3.680123979,2.80450201,
dai,0.005,0.1,0.4,0,512,4,0.5,8,sgd,relu,1024,1,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,0.3,"[1, 0]",3.681194094,36.85736442,
dai,0.005,0.0001,0.2,0.4,1024,8,0.2,8,sgd,relu,"[256, 64, 64, 2]",2,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.2,"[0, 1]",3.682160994,4.329419374,
dai,0.01,0.001,0.1,0.3,1024,5,0.6,1,adam,relu,[1024],2,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0.4,"[1, 0]",3.682786605,4.406234264,
dai,0.0001,0.1,0.7,0.8,64,5,0.2,4,rmsprop,selu,1024,0,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,0.3,"[0, 1]",3.684056849,3.56246829,
dai,0.001,0.1,0.1,0.9,128,2,0.9,1,sgd,relu6,64,3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.1,"[0, 1]",3.684658249,0.747998238,
dai,0.005,0,0,0.4,1024,8,0.1,8,sgd,relu,"[2, 512]",0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,0.2,"[1, 0]",3.685762569,36.43648028,
dai,0.1,0,0,0,512,4,0.3,2,sgd,relu6,"[16, 32, 128, 512, 1024]",0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.2,"[0, 1]",3.685811748,0.999762297,
dai,0.0001,0.01,0,0,256,2,0.4,2,adam,relu,"[4, 1024, 2048]",0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,0.2,"[1, 0]",3.685906875,13.4030416,
dai,0.01,0,0.6,0,32,9,0.7,4,rmsprop,swish,"[32, 16, 8]",1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.3,"[0, 1]",3.686788818,3.421035051,
dai,0.001,0.001,0.9,0.6,64,6,0.8,1,sgd,relu,"[512, 128, 128, 4]",0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.1,"[0, 1]",3.687416166,0.928480864,
dai,0.001,0,0.6,0,1024,2,0.6,4,adagrad,relu,"[128, 2, 256]",0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.1,"[0, 1]",3.689944231,2.061986208,
dai,0.0001,0.0001,0.4,0.9,512,9,0.6,10,sgd,relu,2,3,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0.4,"[1, 0]",3.690151642,45.45041251,
dai,0.1,0.01,0.4,0.2,1024,4,0.5,2,adam,relu,1024,2,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,0.4,"[1, 0]",3.690573327,9.677106142,
dai,0.0001,0.1,0.9,0.3,512,1,0.4,4,adam,swish,8,3,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.4,"[1, 0]",3.690868913,18.72191763,
dai,0.0001,0.0001,0.9,0.1,1024,6,0.2,10,adagrad,elu,"[512, 128, 64, 8, 4]",2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.1,"[0, 1]",3.69088071,5.72368741,
dai,0.01,0.1,0.2,0,128,5,0.4,4,adam,relu,"[4096, 8, 2]",0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,0.2,"[1, 0]",3.691111795,38.22460532,
dai,0.1,0.1,0.6,0,64,5,0.9,4,sgd,relu,"[512, 128, 16]",1,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,0.2,"[0, 1]",3.691152461,3.374204636,
dai,0.001,0.001,0.7,0.3,1024,4,0.9,1,rmsprop,tanh,"[4096, 2048, 512]",0,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.2,"[0, 1]",3.691188833,1.12494874,
sheng,0.0001,0.1,0.5,0.8,8,6,0.2,1,adam,relu,256,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.2,"[0, 1]",3.691704053,32.20982528,
sheng,0.0001,0.1,0.5,0.8,8,6,0.2,1,adam,relu,256,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.2,"[0, 1]",3.691704053,32.20982528,
dai,0.0001,0.0001,0.9,0,16,10,0.9,1,rmsprop,relu,"[4096, 2048, 64, 8]",1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.3,"[1, 0]",3.69173262,211.5520284,
dai,0.1,0.005,0.7,0.4,16,8,0.7,8,adagrad,selu,"[4, 8]",2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.1,"[0, 1]",3.691959093,12.5703733,
dai,0.1,0.0001,0.6,0,2,3,0.5,2,adam,lrelu,[4096],1,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.2,"[0, 1]",3.692118294,87.91442823,
dai,0.001,0.01,0.3,0.1,4,5,0.2,2,adagrad,selu,"[8, 8, 32, 32, 512]",3,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,0.1,"[1, 0]",3.692182522,198.9617617,
dai,0.005,0.0001,0.1,0.3,1024,9,0.7,1,sgd,swish,[8],3,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.1,"[1, 0]",3.692307772,5.531163931,
dai,0.0001,0.1,0.7,0.8,8,8,0.9,10,adam,relu,"[32, 32, 32, 16, 16]",1,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,0.4,"[0, 1]",3.692366173,25.83605909,
dai,0.005,0.005,0,0.1,32,8,0.7,4,sgd,swish,"[512, 512, 8, 4, 2]",3,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0.1,"[0, 1]",3.69256481,8.152541637,
dai,0.001,0.0001,0.2,0,512,1,0.7,8,sgd,tanh,"[2, 4, 4]",1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.2,"[0, 1]",3.692692107,3.60624671,
dai,0.01,0.01,0,0,16,7,0.3,4,sgd,tanh,"[4, 2, 2048, 128, 2048]",1,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,0.4,"[0, 1]",3.692958584,5.670828819,
dai,0.01,0.001,0.5,0.5,512,7,0.8,8,sgd,relu,"[256, 256, 8, 4]",3,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,0.2,"[1, 0]",3.693049968,46.88958359,
dai,0.001,0,0.4,0.6,256,4,0.5,2,adam,relu,"[4096, 2, 512, 32]",2,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,0.2,"[0, 1]",3.693149063,3.327365875,
dai,0.005,0.005,0.3,0.8,512,3,0.9,8,adam,swish,"[4096, 1024, 4]",1,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,0.2,"[1, 0]",3.693327492,69.27520108,
dai,0.01,0.005,0.7,0.9,8,9,0.4,4,adagrad,lrelu,256,2,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0.1,"[0, 1]",3.693356998,12.17540526,
dai,0.005,0.001,0.4,0.6,2,9,0.2,1,sgd,relu,"[8, 256, 256]",3,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,0.3,"[1, 0]",3.693376146,141.4944563,
dai,0.0001,0.005,0.8,0.8,8,8,0.9,4,adagrad,swish,"[4096, 512, 8, 2]",1,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,0.2,"[1, 0]",3.694034042,896.8867607,
dai,0.001,0.0001,0.5,0.1,1,3,0.1,4,adam,selu,"[4, 8, 16, 128, 512]",3,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.4,"[1, 0]",3.694584874,1272.120418,
dai,0.0001,0.1,0.7,0,4,10,0.7,4,adagrad,tanh,"[256, 8, 128, 128, 4]",3,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.3,"[0, 1]",3.694650485,29.20128536,
dai,0.0001,0,0.6,0,256,2,0.8,4,sgd,lrelu,"[32, 512, 1024, 2048]",2,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0.4,"[0, 1]",3.694765545,2.358787298,
dai,0.001,0,0.4,0.4,512,3,0.2,10,sgd,swish,"[1024, 1024, 128]",0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.3,"[0, 1]",3.695077549,6.139174223,
dai,0.005,0.01,0,0.3,32,7,0.1,4,adagrad,elu,"[32, 1024]",0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,0.3,"[1, 0]",3.695210269,37.03347182,
dai,0.001,0.001,0,0.5,4,8,0.8,8,sgd,swish,"[2, 8, 16, 64]",2,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.2,"[1, 0]",3.695349066,497.1899984,
dai,0.0001,0.0001,0.2,0.1,512,4,0.6,4,sgd,elu,"[16, 256, 8]",0,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,0.4,"[0, 1]",3.695398111,2.099265814,
dai,0.005,0.0001,0.8,0,2,4,0.1,2,rmsprop,relu6,"[16, 4096, 8, 2]",2,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0.2,"[1, 0]",3.695423479,458.4409916,
dai,0.005,0.001,0.2,0.5,128,7,0.2,1,sgd,elu,[64],0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.3,"[0, 1]",3.695428317,0.546502352,
dai,0.005,0.01,0.5,0.7,8,6,0.6,10,rmsprop,lrelu,64,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.4,"[0, 1]",3.695500428,25.44484925,
dai,0.005,0.005,0.5,0.2,1,6,0.7,10,sgd,selu,2,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.3,"[0, 1]",3.695574347,65.14473081,
dai,0.0001,0.01,0.1,0,256,10,0.3,2,sgd,relu6,"[8, 8, 256, 4, 8]",3,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,0.3,"[0, 1]",3.695862241,1.297478199,
dai,0.0001,0.01,0.6,0.4,256,7,0.4,2,adam,lrelu,"[16, 512, 256]",0,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,0.2,"[0, 1]",3.695913894,1.192766905,
dai,0.005,0.1,0.3,0.7,256,9,0.3,10,adam,tanh,"[64, 2048, 2, 4096]",1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.4,"[1, 0]",3.696114914,63.89208364,
dai,0.01,0.001,0.6,0.4,32,8,0.6,4,rmsprop,swish,4,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,0.3,"[1, 0]",3.69623809,41.14476776,
dai,0.01,0.0001,0.6,0,2,8,0.8,10,adagrad,elu,"[128, 2, 16, 8, 16]",0,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.4,"[1, 0]",3.696344221,542.1227803,
dai,0.0001,0.1,0.7,0.2,128,4,0.4,10,rmsprop,relu,256,0,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.1,"[1, 0]",3.696347346,59.88576984,
dai,0.0001,0.1,0.8,0.3,1,8,0.4,2,adagrad,relu6,2048,2,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,0.1,"[1, 0]",3.696523173,1048.524119,
dai,0.005,0.1,0.9,0.6,1,5,0.9,2,rmsprop,lrelu,"[512, 64]",3,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.2,"[0, 1]",3.696571624,59.99446583,
dai,0.001,0.01,0.7,0.5,16,4,0.3,2,sgd,selu,"[1024, 256, 16]",3,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0.4,"[1, 0]",3.696744913,96.16973734,
dai,0.001,0.1,0.4,0.2,512,3,0.7,8,adam,elu,"[4, 4, 256]",2,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0.4,"[1, 0]",3.696935945,38.41523576,
dai,0.0001,0.005,0.2,0,128,3,0.4,4,rmsprop,swish,"[32, 4]",0,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,0.2,"[0, 1]",3.69715993,2.486253738,
dai,0.01,0.01,0,0.5,2,9,0.4,2,rmsprop,lrelu,"[256, 256, 32, 32, 8]",3,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.1,"[0, 1]",3.697280489,31.10857344,
dai,0.005,0.1,0.7,0.6,1024,9,0.8,4,adagrad,lrelu,"[2, 4, 32, 128]",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.2,"[1, 0]",3.697294619,18.98222065,
dai,0.005,0.1,0.1,0.8,32,2,0.4,2,rmsprop,relu6,"[2048, 16, 2, 2]",1,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0.4,"[0, 1]",3.697648579,4.469021082,
dai,0.001,0,0.9,0.1,2,9,0.5,2,sgd,elu,[16],3,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,0.4,"[0, 1]",3.697653419,17.40868807,
dai,0.1,0.1,0,0.9,2,10,0.5,10,adam,swish,2,3,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,0.3,"[0, 1]",3.697702336,96.87061381,
sheng,0.01,0.1,0,0.4,32,5,0.2,1,sgd,relu6,16,3,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.1,"[1, 0]",3.697861893,606.7468066,
